   2.751170e+01    2.715470e+01    2.652540e+01    9.494100e+00    1.701880e+01    9.482800e+00    3.670000e+02    3.670000e+02    1.020000e-02    3.888650e+01    3.953400e+00    4.385000e+01    4.356110e+01    4.287580e+01    3.964100e+00    1.010000e-02 
   2.794930e+01    2.764820e+01    2.700190e+01    9.657200e+00    1.730460e+01    9.634500e+00    3.730000e+02    3.730000e+02    1.020000e-02    3.952970e+01    4.019300e+00    4.455920e+01    4.433110e+01    4.365150e+01    4.034700e+00    1.020000e-02 
   2.846340e+01    2.812860e+01    2.748800e+01    9.831000e+00    1.763420e+01    9.818800e+00    3.800000e+02    3.800000e+02    1.040000e-02    4.028440e+01    4.096500e+00    4.539130e+01    4.511460e+01    4.443230e+01    4.107700e+00    1.040000e-02 
   2.890730e+01    2.860500e+01    2.797150e+01    1.001000e+01    1.791720e+01    9.979500e+00    3.860000e+02    3.860000e+02    1.060000e-02    4.092680e+01    4.162500e+00    4.609990e+01    4.588580e+01    4.520220e+01    4.179600e+00    1.060000e-02 
   2.941880e+01    2.908810e+01    2.845060e+01    1.018080e+01    1.824200e+01    1.016610e+01    3.930000e+02    3.930000e+02    1.080000e-02    4.168310e+01    4.239600e+00    4.693340e+01    4.667600e+01    4.598660e+01    4.252300e+00    1.070000e-02 
   2.992330e+01    2.956680e+01    2.892330e+01    1.035570e+01    1.856760e+01    1.034450e+01    4.000000e+02    4.000000e+02    1.120000e-02    4.242090e+01    4.320600e+00    4.775270e+01    4.743960e+01    4.675270e+01    4.331800e+00    1.120000e-02 
   3.036950e+01    3.004690e+01    2.940830e+01    1.052900e+01    1.884780e+01    1.051050e+01    4.060000e+02    4.060000e+02    1.130000e-02    4.306010e+01    4.385000e+00    4.845630e+01    4.821200e+01    4.752430e+01    4.399300e+00    1.120000e-02 
   3.087880e+01    3.052660e+01    2.988730e+01    1.070290e+01    1.917600e+01    1.069150e+01    4.130000e+02    4.130000e+02    1.130000e-02    4.380550e+01    4.456200e+00    4.927300e+01    4.897290e+01    4.828680e+01    4.467500e+00    1.130000e-02 
   3.132500e+01    3.100850e+01    3.037510e+01    1.087820e+01    1.945920e+01    1.085440e+01    4.190000e+02    4.190000e+02    1.150000e-02    4.443830e+01    4.521500e+00    4.997120e+01    4.973430e+01    4.905120e+01    4.537300e+00    1.140000e-02 
   3.183730e+01    3.149460e+01    3.085170e+01    1.105200e+01    1.978660e+01    1.103920e+01    4.260000e+02    4.260000e+02    1.150000e-02    4.518010e+01    4.594300e+00    5.078590e+01    5.049550e+01    4.981440e+01    4.606100e+00    1.150000e-02 
   3.227230e+01    3.196700e+01    3.133460e+01    1.122160e+01    2.006870e+01    1.119180e+01    4.320000e+02    4.320000e+02    1.180000e-02    4.581850e+01    4.662700e+00    5.149300e+01    5.126740e+01    5.058640e+01    4.682300e+00    1.180000e-02 
   3.279070e+01    3.245870e+01    3.181950e+01    1.138990e+01    2.040350e+01    1.137520e+01    4.390000e+02    4.390000e+02    1.210000e-02    4.656890e+01    4.739000e+00    5.231990e+01    5.204640e+01    5.135690e+01    4.751700e+00    1.200000e-02 
   3.323690e+01    3.294000e+01    3.230210e+01    1.156790e+01    2.068980e+01    1.153470e+01    4.450000e+02    4.450000e+02    1.240000e-02    4.721300e+01    4.804700e+00    5.303010e+01    5.281830e+01    5.213710e+01    4.825900e+00    1.240000e-02 
   3.374360e+01    3.341340e+01    3.277830e+01    1.172660e+01    2.102230e+01    1.170890e+01    4.520000e+02    4.520000e+02    1.240000e-02    4.796780e+01    4.876200e+00    5.385640e+01    5.359510e+01    5.290890e+01    4.890400e+00    1.240000e-02 
   3.425970e+01    3.389900e+01    3.326120e+01    1.190710e+01    2.135260e+01    1.189460e+01    4.590000e+02    4.590000e+02    1.250000e-02    4.871430e+01    4.954200e+00    5.468100e+01    5.436920e+01    5.368260e+01    4.966700e+00    1.250000e-02 
   3.470030e+01    3.436900e+01    3.374240e+01    1.207400e+01    2.163340e+01    1.205430e+01    4.650000e+02    4.650000e+02    1.260000e-02    4.935610e+01    5.022100e+00    5.539080e+01    5.514290e+01    5.445440e+01    5.037500e+00    1.260000e-02 
   3.521220e+01    3.486230e+01    3.422210e+01    1.224790e+01    2.196450e+01    1.223510e+01    4.720000e+02    4.720000e+02    1.270000e-02    5.010070e+01    5.104500e+00    5.621780e+01    5.591850e+01    5.523540e+01    5.117400e+00    1.260000e-02 
   3.564340e+01    3.533580e+01    3.469470e+01    1.241560e+01    2.224120e+01    1.238940e+01    4.780000e+02    4.780000e+02    1.290000e-02    5.074530e+01    5.170300e+00    5.692840e+01    5.669130e+01    5.600530e+01    5.187400e+00    1.280000e-02 
   3.615790e+01    3.580580e+01    3.517930e+01    1.258380e+01    2.257590e+01    1.256910e+01    4.850000e+02    4.850000e+02    1.290000e-02    5.149550e+01    5.242300e+00    5.775070e+01    5.746550e+01    5.678150e+01    5.255400e+00    1.290000e-02 
   3.658730e+01    3.628910e+01    3.564820e+01    1.275970e+01    2.284630e+01    1.272810e+01    4.910000e+02    4.910000e+02    1.300000e-02    5.214600e+01    5.303200e+00    5.846210e+01    5.823640e+01    5.755850e+01    5.321700e+00    1.290000e-02 
   3.710590e+01    3.676740e+01    3.613190e+01    1.293190e+01    2.317760e+01    1.291530e+01    4.980000e+02    4.980000e+02    1.300000e-02    5.289390e+01    5.379400e+00    5.928630e+01    5.902100e+01    5.833150e+01    5.392900e+00    1.300000e-02 
   3.754000e+01    3.724640e+01    3.661090e+01    1.310910e+01    2.345500e+01    1.307190e+01    5.040000e+02    5.040000e+02    1.330000e-02    5.353280e+01    5.443800e+00    5.998970e+01    5.978670e+01    5.909760e+01    5.468000e+00    1.310000e-02 
   3.805470e+01    3.772540e+01    3.708750e+01    1.327060e+01    2.378930e+01    1.325210e+01    5.110000e+02    5.110000e+02    1.350000e-02    5.428560e+01    5.518200e+00    6.081710e+01    6.056750e+01    5.987110e+01    5.533000e+00    1.330000e-02 
   3.856290e+01    3.821590e+01    3.756620e+01    1.344590e+01    2.411700e+01    1.343220e+01    5.180000e+02    5.180000e+02    1.370000e-02    5.503330e+01    5.597400e+00    6.164440e+01    6.133410e+01    6.064800e+01    5.611100e+00    1.370000e-02 
   3.900760e+01    3.868930e+01    3.804920e+01    1.361190e+01    2.440520e+01    1.358820e+01    5.240000e+02    5.240000e+02    1.420000e-02    5.567500e+01    5.659800e+00    6.234900e+01    6.210680e+01    6.141740e+01    5.676800e+00    1.420000e-02 
   3.951850e+01    3.916760e+01    3.852910e+01    1.378110e+01    2.473770e+01    1.376660e+01    5.310000e+02    5.310000e+02    1.420000e-02    5.642270e+01    5.734300e+00    6.317120e+01    6.287180e+01    6.218960e+01    5.748800e+00    1.420000e-02 
   3.995190e+01    3.964540e+01    3.900380e+01    1.394670e+01    2.501910e+01    1.391860e+01    5.370000e+02    5.370000e+02    1.420000e-02    5.706880e+01    5.798500e+00    6.388150e+01    6.364660e+01    6.296310e+01    5.817600e+00    1.420000e-02 
   4.046550e+01    4.012160e+01    3.948190e+01    1.411620e+01    2.535040e+01    1.410090e+01    5.440000e+02    5.440000e+02    1.420000e-02    5.780830e+01    5.874700e+00    6.469720e+01    6.442050e+01    6.373000e+01    5.889100e+00    1.420000e-02 
   4.089400e+01    4.059670e+01    3.995540e+01    1.428420e+01    2.562850e+01    1.425120e+01    5.500000e+02    5.500000e+02    1.430000e-02    5.846650e+01    5.933400e+00    6.541420e+01    6.519400e+01    6.450540e+01    5.954000e+00    1.430000e-02 
   4.141320e+01    4.107120e+01    4.043950e+01    1.445500e+01    2.596130e+01    1.443760e+01    5.570000e+02    5.570000e+02    1.430000e-02    5.921780e+01    6.008100e+00    6.624020e+01    6.595980e+01    6.528650e+01    6.023500e+00    1.430000e-02 
   4.184530e+01    4.155250e+01    4.091650e+01    1.463490e+01    2.623570e+01    1.459510e+01    5.630000e+02    5.630000e+02    1.470000e-02    5.986290e+01    6.074300e+00    6.695170e+01    6.674340e+01    6.606340e+01    6.098400e+00    1.450000e-02 
