   8.230600e-01    5.014300e-01    5.403000e-02    7.147200e-01    3.308300e-01    3.089000e-02    7.223000e-02 
   8.261000e-01    5.061900e-01    5.525000e-02    7.178100e-01    3.344600e-01    3.145000e-02    7.293000e-02 
   8.288100e-01    5.107700e-01    5.654000e-02    7.209200e-01    3.384300e-01    3.210000e-02    7.352000e-02 
   8.315300e-01    5.155500e-01    5.763000e-02    7.242300e-01    3.425800e-01    3.267000e-02    7.400000e-02 
   8.342400e-01    5.201000e-01    5.876000e-02    7.273700e-01    3.465200e-01    3.335000e-02    7.470000e-02 
   8.370500e-01    5.246300e-01    5.988000e-02    7.303600e-01    3.503600e-01    3.405000e-02    7.532000e-02 
   8.395800e-01    5.294500e-01    6.096000e-02    7.335500e-01    3.545000e-01    3.472000e-02    7.596000e-02 
   8.425800e-01    5.336200e-01    6.206000e-02    7.365600e-01    3.582700e-01    3.550000e-02    7.666000e-02 
   8.450300e-01    5.379700e-01    6.318000e-02    7.397400e-01    3.618700e-01    3.628000e-02    7.726000e-02 
   8.475300e-01    5.424900e-01    6.433000e-02    7.426500e-01    3.659000e-01    3.695000e-02    7.795000e-02 
   8.498300e-01    5.470800e-01    6.553000e-02    7.453200e-01    3.694800e-01    3.771000e-02    7.854000e-02 
   8.520300e-01    5.515700e-01    6.696000e-02    7.480200e-01    3.732300e-01    3.840000e-02    7.917000e-02 
   8.542700e-01    5.563200e-01    6.822000e-02    7.508000e-01    3.770700e-01    3.905000e-02    7.973000e-02 
   8.564600e-01    5.607700e-01    6.946000e-02    7.536300e-01    3.808800e-01    3.986000e-02    8.022000e-02 
   8.585700e-01    5.653100e-01    7.081000e-02    7.567200e-01    3.843300e-01    4.061000e-02    8.079000e-02 
   8.610200e-01    5.696000e-01    7.185000e-02    7.596500e-01    3.881000e-01    4.137000e-02    8.138000e-02 
   8.630600e-01    5.737200e-01    7.307000e-02    7.624600e-01    3.920700e-01    4.211000e-02    8.193000e-02 
   8.650200e-01    5.781600e-01    7.449000e-02    7.653500e-01    3.957300e-01    4.294000e-02    8.263000e-02 
   8.672400e-01    5.824300e-01    7.579000e-02    7.681300e-01    3.998400e-01    4.368000e-02    8.320000e-02 
   8.692400e-01    5.869700e-01    7.697000e-02    7.706200e-01    4.032800e-01    4.449000e-02    8.389000e-02 
   8.711300e-01    5.910400e-01    7.811000e-02    7.731000e-01    4.069500e-01    4.527000e-02    8.434000e-02 
   8.733100e-01    5.950600e-01    7.938000e-02    7.758700e-01    4.107800e-01    4.594000e-02    8.503000e-02 
   8.751400e-01    5.993400e-01    8.056000e-02    7.784900e-01    4.148800e-01    4.663000e-02    8.567000e-02 
