   2.878700e-01    3.719800e-01    3.153200e-01    2.483000e-02    4.049300e-01    3.869800e-01    1.942700e-01    1.382000e-02    9.474500e-01    5.255000e-02 
   2.834100e-01    3.707500e-01    3.201800e-01    2.566000e-02    4.000100e-01    3.879400e-01    1.978600e-01    1.419000e-02    9.469200e-01    5.308000e-02 
   2.792100e-01    3.694200e-01    3.250200e-01    2.635000e-02    3.957100e-01    3.884500e-01    2.012100e-01    1.463000e-02    9.462700e-01    5.373000e-02 
   2.748400e-01    3.681100e-01    3.297700e-01    2.728000e-02    3.910100e-01    3.890500e-01    2.048900e-01    1.505000e-02    9.455100e-01    5.449000e-02 
   2.709900e-01    3.664000e-01    3.345000e-01    2.811000e-02    3.866000e-01    3.897200e-01    2.081400e-01    1.554000e-02    9.448000e-01    5.520000e-02 
   2.662400e-01    3.658000e-01    3.390000e-01    2.896000e-02    3.821800e-01    3.900600e-01    2.117600e-01    1.600000e-02    9.442100e-01    5.579000e-02 
   2.618600e-01    3.649200e-01    3.433000e-01    2.992000e-02    3.779700e-01    3.904100e-01    2.151300e-01    1.649000e-02    9.435000e-01    5.650000e-02 
   2.579300e-01    3.631100e-01    3.481500e-01    3.081000e-02    3.738900e-01    3.907500e-01    2.184200e-01    1.694000e-02    9.429600e-01    5.704000e-02 
   2.542200e-01    3.619400e-01    3.520700e-01    3.177000e-02    3.696100e-01    3.907900e-01    2.221200e-01    1.748000e-02    9.424100e-01    5.759000e-02 
   2.501900e-01    3.601900e-01    3.570400e-01    3.258000e-02    3.656100e-01    3.912100e-01    2.251500e-01    1.803000e-02    9.417500e-01    5.825000e-02 
   2.465400e-01    3.585400e-01    3.614200e-01    3.350000e-02    3.614000e-01    3.917500e-01    2.281800e-01    1.867000e-02    9.412400e-01    5.876000e-02 
   2.427200e-01    3.571800e-01    3.657800e-01    3.432000e-02    3.572500e-01    3.917600e-01    2.319900e-01    1.900000e-02    9.404600e-01    5.954000e-02 
   2.389200e-01    3.556500e-01    3.701600e-01    3.527000e-02    3.531600e-01    3.917200e-01    2.355200e-01    1.960000e-02    9.397900e-01    6.021000e-02 
   2.353100e-01    3.538800e-01    3.747000e-01    3.611000e-02    3.492600e-01    3.917400e-01    2.387700e-01    2.023000e-02    9.391500e-01    6.085000e-02 
   2.318800e-01    3.521900e-01    3.789100e-01    3.702000e-02    3.453600e-01    3.913800e-01    2.426400e-01    2.062000e-02    9.385600e-01    6.144000e-02 
   2.283600e-01    3.505500e-01    3.830200e-01    3.807000e-02    3.414400e-01    3.912500e-01    2.461500e-01    2.116000e-02    9.380100e-01    6.199000e-02 
   2.249700e-01    3.485900e-01    3.873200e-01    3.912000e-02    3.375700e-01    3.912400e-01    2.495600e-01    2.163000e-02    9.372800e-01    6.272000e-02 
   2.214600e-01    3.468900e-01    3.916700e-01    3.998000e-02    3.336400e-01    3.912800e-01    2.528000e-01    2.228000e-02    9.366000e-01    6.340000e-02 
   2.176300e-01    3.452400e-01    3.962800e-01    4.085000e-02    3.298200e-01    3.914100e-01    2.558700e-01    2.290000e-02    9.359500e-01    6.405000e-02 
   2.141400e-01    3.436600e-01    4.003900e-01    4.181000e-02    3.260000e-01    3.914200e-01    2.591500e-01    2.343000e-02    9.351500e-01    6.485000e-02 
   2.107200e-01    3.422300e-01    4.042900e-01    4.276000e-02    3.222600e-01    3.909000e-01    2.628300e-01    2.401000e-02    9.345400e-01    6.546000e-02 
   2.075500e-01    3.404000e-01    4.083400e-01    4.371000e-02    3.187400e-01    3.902500e-01    2.663300e-01    2.468000e-02    9.338800e-01    6.612000e-02 
   2.042500e-01    3.383200e-01    4.127900e-01    4.464000e-02    3.153900e-01    3.899800e-01    2.693800e-01    2.525000e-02    9.332700e-01    6.673000e-02 
   2.008500e-01    3.370700e-01    4.163200e-01    4.576000e-02    3.116700e-01    3.896700e-01    2.728600e-01    2.580000e-02    9.326500e-01    6.735000e-02 
   1.978000e-01    3.349600e-01    4.204500e-01    4.679000e-02    3.080800e-01    3.893000e-01    2.763100e-01    2.631000e-02    9.319300e-01    6.807000e-02 
   1.943800e-01    3.335900e-01    4.242500e-01    4.778000e-02    3.049100e-01    3.886000e-01    2.795700e-01    2.692000e-02    9.313300e-01    6.867000e-02 
   1.912400e-01    3.319200e-01    4.279900e-01    4.885000e-02    3.013100e-01    3.880100e-01    2.832000e-01    2.748000e-02    9.307300e-01    6.927000e-02 
   1.882400e-01    3.299100e-01    4.319900e-01    4.986000e-02    2.979200e-01    3.876600e-01    2.863600e-01    2.806000e-02    9.301900e-01    6.981000e-02 
   1.853400e-01    3.278000e-01    4.359000e-01    5.096000e-02    2.947000e-01    3.866700e-01    2.898200e-01    2.881000e-02    9.296600e-01    7.034000e-02 
   1.824400e-01    3.256000e-01    4.398800e-01    5.208000e-02    2.916500e-01    3.858400e-01    2.929700e-01    2.954000e-02    9.290400e-01    7.096000e-02 
   1.797100e-01    3.233900e-01    4.438000e-01    5.310000e-02    2.883600e-01    3.849900e-01    2.964100e-01    3.024000e-02    9.284800e-01    7.152000e-02 
   1.769400e-01    3.216300e-01    4.474000e-01    5.403000e-02    2.852800e-01    3.838900e-01    2.999400e-01    3.089000e-02    9.277700e-01    7.223000e-02 
   1.739000e-01    3.199100e-01    4.509400e-01    5.525000e-02    2.821900e-01    3.833500e-01    3.030100e-01    3.145000e-02    9.270700e-01    7.293000e-02 
   1.711900e-01    3.180400e-01    4.542300e-01    5.654000e-02    2.790800e-01    3.824900e-01    3.063300e-01    3.210000e-02    9.264800e-01    7.352000e-02 
   1.684700e-01    3.159800e-01    4.579200e-01    5.763000e-02    2.757700e-01    3.816500e-01    3.099100e-01    3.267000e-02    9.260000e-01    7.400000e-02 
   1.657600e-01    3.141400e-01    4.613400e-01    5.876000e-02    2.726300e-01    3.808500e-01    3.131700e-01    3.335000e-02    9.253000e-01    7.470000e-02 
   1.629500e-01    3.124200e-01    4.647500e-01    5.988000e-02    2.696400e-01    3.800000e-01    3.163100e-01    3.405000e-02    9.246800e-01    7.532000e-02 
   1.604200e-01    3.101300e-01    4.684900e-01    6.096000e-02    2.664500e-01    3.790500e-01    3.197800e-01    3.472000e-02    9.240400e-01    7.596000e-02 
   1.574200e-01    3.089600e-01    4.715600e-01    6.206000e-02    2.634400e-01    3.782900e-01    3.227700e-01    3.550000e-02    9.233400e-01    7.666000e-02 
   1.549700e-01    3.070600e-01    4.747900e-01    6.318000e-02    2.602600e-01    3.778700e-01    3.255900e-01    3.628000e-02    9.227400e-01    7.726000e-02 
   1.524700e-01    3.050400e-01    4.781600e-01    6.433000e-02    2.573500e-01    3.767500e-01    3.289500e-01    3.695000e-02    9.220500e-01    7.795000e-02 
   1.501700e-01    3.027500e-01    4.815500e-01    6.553000e-02    2.546800e-01    3.758400e-01    3.317700e-01    3.771000e-02    9.214600e-01    7.854000e-02 
   1.479700e-01    3.004600e-01    4.846100e-01    6.696000e-02    2.519800e-01    3.747900e-01    3.348300e-01    3.840000e-02    9.208300e-01    7.917000e-02 
   1.457300e-01    2.979500e-01    4.881000e-01    6.822000e-02    2.492000e-01    3.737300e-01    3.380200e-01    3.905000e-02    9.202700e-01    7.973000e-02 
   1.435400e-01    2.956900e-01    4.913100e-01    6.946000e-02    2.463700e-01    3.727500e-01    3.410200e-01    3.986000e-02    9.197800e-01    8.022000e-02 
   1.414300e-01    2.932600e-01    4.945000e-01    7.081000e-02    2.432800e-01    3.723900e-01    3.437200e-01    4.061000e-02    9.192100e-01    8.079000e-02 
   1.389800e-01    2.914200e-01    4.977500e-01    7.185000e-02    2.403500e-01    3.715500e-01    3.467300e-01    4.137000e-02    9.186200e-01    8.138000e-02 
   1.369400e-01    2.893400e-01    5.006500e-01    7.307000e-02    2.375400e-01    3.703900e-01    3.499600e-01    4.211000e-02    9.180700e-01    8.193000e-02 
   1.349800e-01    2.868600e-01    5.036700e-01    7.449000e-02    2.346500e-01    3.696200e-01    3.527900e-01    4.294000e-02    9.173700e-01    8.263000e-02 
   1.327600e-01    2.848100e-01    5.066400e-01    7.579000e-02    2.318700e-01    3.682900e-01    3.561600e-01    4.368000e-02    9.168000e-01    8.320000e-02 
   1.307600e-01    2.822700e-01    5.100000e-01    7.697000e-02    2.293800e-01    3.673400e-01    3.587900e-01    4.449000e-02    9.161100e-01    8.389000e-02 
   1.288700e-01    2.800900e-01    5.129300e-01    7.811000e-02    2.269000e-01    3.661500e-01    3.616800e-01    4.527000e-02    9.156600e-01    8.434000e-02 
   1.266900e-01    2.782500e-01    5.156800e-01    7.938000e-02    2.241300e-01    3.650900e-01    3.648400e-01    4.594000e-02    9.149700e-01    8.503000e-02 
   1.248600e-01    2.758000e-01    5.187800e-01    8.056000e-02    2.215100e-01    3.636100e-01    3.682500e-01    4.663000e-02    9.143300e-01    8.567000e-02 
   1.229900e-01    2.731500e-01    5.220300e-01    8.183000e-02    2.192000e-01    3.622600e-01    3.710600e-01    4.748000e-02    9.135800e-01    8.642000e-02 
   1.212100e-01    2.706100e-01    5.251700e-01    8.301000e-02    2.167400e-01    3.610900e-01    3.739600e-01    4.821000e-02    9.129000e-01    8.710000e-02 
   1.195200e-01    2.681200e-01    5.281200e-01    8.424000e-02    2.143400e-01    3.600200e-01    3.766800e-01    4.896000e-02    9.123400e-01    8.766000e-02 
   1.175200e-01    2.661600e-01    5.308600e-01    8.546000e-02    2.117900e-01    3.594500e-01    3.788300e-01    4.993000e-02    9.118400e-01    8.816000e-02 
   1.158100e-01    2.637600e-01    5.338000e-01    8.663000e-02    2.094300e-01    3.579300e-01    3.817800e-01    5.086000e-02    9.113400e-01    8.866000e-02 
   1.142300e-01    2.614400e-01    5.363000e-01    8.803000e-02    2.068300e-01    3.567300e-01    3.849300e-01    5.151000e-02    9.108100e-01    8.919000e-02 
   1.124800e-01    2.594900e-01    5.387400e-01    8.929000e-02    2.043900e-01    3.558200e-01    3.874200e-01    5.237000e-02    9.102700e-01    8.973000e-02 
   1.106500e-01    2.573500e-01    5.415000e-01    9.050000e-02    2.021100e-01    3.547600e-01    3.900500e-01    5.308000e-02    9.095700e-01    9.043000e-02 
   1.088200e-01    2.553300e-01    5.441200e-01    9.173000e-02    2.001900e-01    3.530700e-01    3.927400e-01    5.400000e-02    9.090300e-01    9.097000e-02 
   1.071400e-01    2.532600e-01    5.466300e-01    9.297000e-02    1.980100e-01    3.516300e-01    3.954600e-01    5.490000e-02    9.085400e-01    9.146000e-02 
   1.054400e-01    2.511200e-01    5.490700e-01    9.437000e-02    1.956500e-01    3.503300e-01    3.984100e-01    5.561000e-02    9.079100e-01    9.209000e-02 
   1.038300e-01    2.486900e-01    5.519800e-01    9.550000e-02    1.934600e-01    3.489200e-01    4.011700e-01    5.645000e-02    9.073000e-01    9.270000e-02 
   1.022500e-01    2.466200e-01    5.542200e-01    9.691000e-02    1.913900e-01    3.472300e-01    4.039900e-01    5.739000e-02    9.067400e-01    9.326000e-02 
   1.008000e-01    2.442900e-01    5.565000e-01    9.841000e-02    1.893800e-01    3.456900e-01    4.065600e-01    5.837000e-02    9.061600e-01    9.384000e-02 
   9.935000e-02    2.421500e-01    5.588700e-01    9.963000e-02    1.871400e-01    3.444300e-01    4.093700e-01    5.906000e-02    9.055500e-01    9.445000e-02 
   9.772000e-02    2.402000e-01    5.609000e-01    1.011800e-01    1.849700e-01    3.428200e-01    4.123000e-01    5.991000e-02    9.049900e-01    9.501000e-02 
   9.597000e-02    2.385100e-01    5.629600e-01    1.025600e-01    1.828500e-01    3.414400e-01    4.150100e-01    6.070000e-02    9.044200e-01    9.558000e-02 
   9.446000e-02    2.367500e-01    5.649300e-01    1.038600e-01    1.809700e-01    3.399100e-01    4.175900e-01    6.153000e-02    9.037900e-01    9.621000e-02 
